Mel-Bonis-Piano-Quartet-No-2-in-D-major-Op-124,https://www.youtube.com/watch?v=rQDZFUsGPIA,
Niels-Gade-String-Quartet-in-F-major-Willkommen-und-Abschied,https://www.youtube.com/watch?v=ZXxGyq3ahMw,"00:00 Allegro Molto Con Fuoco
10:34 Andantino Quasi Allegretto
17:49 Scherzo (Allegro Moderato e Tranquillo)
20:37 Finale (Allegro Vivace)"
Dora-Pejacevic-Piano-Quartet-in-d-minor-Op-25,https://www.youtube.com/watch?v=512afmGkTaQ,"00:00 - I. Allegro ma non tanto
07:47 - II. Andante con moto
12:27 - III. Allegretto grazioso
16:47 - IV. Allegro comodo"
Heinrich-Herzogenberg-String-Quartet-in-d-minor-Op-42-No-2,https://www.youtube.com/watch?v=VU-xQUHHm5E,"00:00 Allegro
11:13 Andante
20:24 Allegro
28:35 Allegro Con Brio"
Emilie-Mayer-String-Quartet-in-g-minor-Op-14,https://www.youtube.com/watch?v=5AQecbRSxMI,"I. Allegro appassionato [00:00]
II. Scherzo. Allegro assai – Un poco più lento [11:46]
III. Adagio con molta espressione [14:59]
IV. Allegro molto [22:05]"
Felix-Mendelssohn-Octet-in-E-flat-major-Op-20,https://www.youtube.com/watch?v=KrITNrgQHuE,"00:00 - I. Allegro moderato ma con fuoco
12:48 - II. Andante
18:23 - III. Scherzo
22:41 - IV. Presto"
Joachim-Raff-String-Quartet-No-4-in-a-minor-Op-137,https://www.youtube.com/watch?v=pK8L9r1h_mk,"00:00 Allegro Patetico
09:46 Allegro - Non Troppo Vivo - Quasi Allegretto
13:34 Andante
23:30 Finale (Presto)"
Heitor-Villa-Lobos-String-Quartet-No-1,https://www.youtube.com/watch?v=YSnrQsW_MzA,"0:06 - 1st movement -  Cantilena (Andante)
2:39 - 2nd movement - Brincadeira (Allegretto scherzando)
4:01 - 3rd movement -  Canto lírico (Moderato)
8:54 - 4th movement - Cançoneta (Andantino quasi allegretto)
10:50 - 5th movement - Melancolia (Lento)
16:40 - 6th movement - Saltando como um Saci (Allegro)"
Alexis-de-Castillon-Piano-Quintet-in-E-flat-major-Op-1,https://www.youtube.com/watch?v=bkh0hWksdPo,"I. Allegro. Allegro ben moderato [00:00]
II. Scherzo. Allegro molto [15:55]
III. Adagio et Finale. Molto maestoso [22:58]
– Allegro molto [32:07]"
Henry-Huss-Piano-Trio-in-d-minor-Op-23-The-Munich,https://www.youtube.com/watch?v=zLBCYkg-1Jc,"I. Allegro molto appassionata  0:00
II. Intermezzo: Romance  11:41
III. Scherzo  20:03
IV. Finale  28:30"
Johannes-Brahms-String-Quartet-No-2-in-a-minor-Op-51-No-2,https://www.youtube.com/watch?v=43kWi8fYUwM,"0:00 - I. Allegro ma non troppo
12:18 - II. Andante moderato
21:09 - III. Quasi Minuetto, moderato
25:55 - IV. Finale: Allegro non assai"
Joseph-Wolfl-Piano-Trio-in-D-major-Op-23-No-1,https://www.youtube.com/watch?v=tYRtcenl3X8,"1. Allegro maestoso (0:00)
2. Menuetto (8:55)
3. Adagio ma non troppo (11:53)
4. Finale (16:53)"
Mikhail-Glinka-Grand-Sextet-in-E-flat-major,https://www.youtube.com/watch?v=WwVRBW1glBI,"I. Allegro – 00:00
II. Andante (attacca) - 12:01
III. Finale. Allegro con spirito  ( 18:54 )"
Karl-Goldmark-Piano-Quintet-No-1-in-B-flat-major-Op-30,https://www.youtube.com/watch?v=OrYgpQ6eIfA,"00:00 Allegro Vivace
11:35 Adagio
26:41 Scherzo (Allegro Con Spirito)
30:30 Allegro Vivace"
Karl-Goldmark-Piano-Quintet-No-2-in-c-sharp-minor-Op-54,https://www.youtube.com/watch?v=mgN-xaQuKqU,"00:00 Sehr Massig - Allegro Non Troppo
08:13 Adagio
18:10 Sehr Langsam - Allegro Moderato
25:16 Moderato Assai"
Johannes-Brahms-String-Quartet-No-1-in-c-minor-Op-51-No-1,https://www.youtube.com/watch?v=nZJsWWTHBdE,"Movement One: Allegro - 0:00
Movement Two: Romanze. Poco adagio - 10:32
Movement Three: Allegretto molto moderato e comodo - 17:31
Movement Four: Allegro - 26:15"
Edouard-Destenay-Trio-Op-27,https://www.youtube.com/watch?v=synDPEn3yXE,"1st movement: 01:31
2nd movement: 09:09
3rd movement: 15:38"
Reinhold-Gliere-String-Octet-in-D-major-Op-5,https://www.youtube.com/watch?v=SbmrxWPYjt8,"Movement One: Allegro moderato - 0:00
Movement Two: Allegro - 7:08
Movement Three: Andante - 12:55
Movement Four: Allegro assai - 18:21"
Frank-Bridge-Piano-Quintet-in-d-minor-H49,https://www.youtube.com/watch?v=7Ay2G9XMU1Y,"Adagio - Allegro moderato
Adagio ma non troppo - Allegro con brio - Adagio ma non troppo 12:15
Allegro energico 21:16"
Sigismund-von-Neukomm-Clarinet-Quintet-in-B-flat-major-Op-8-Schone-Minka,https://www.youtube.com/watch?v=ocH3y7ga-Uo,"Mov.I: Adagio - Allegro 00:00
Mov.II: Menuetto - Trio 10:41
Mov.III: Poco Adagio, Thème russe con variazioni 15:09
Mov.IV: Allegro moderato 20:39"
George-Chadwick-String-Quartet-No-5-in-d-minor,https://www.youtube.com/watch?v=LyzL1cjXkyw,"I. Allegro 0:00
II. Rondeau 4:08"
Julia-Smith-String-Quartet,https://www.youtube.com/watch?v=3brp0cafDqQ,
Ambroise-Thomas-String-Quartet-in-e-minor-Op-1,https://www.youtube.com/watch?v=BJrWko5euSI,"Mov.I: Allegro Moderato 00:00
Mov.II: Menuetto 09:22
Mov.III: Andante 14:54
Mov.IV: Rondo: Allegro vivace 20:18"
Philipp-Scharwenka-Piano-Trio-No-1-in-c-sharp-minor-Op-100,https://www.youtube.com/watch?v=WQszbS3gi64,"Lento tranquillo (0:00)
Allegro (9:32)
Allegro apassionato (15:39)"
George-Enescu-Piano-Quintet-in-a-minor-Op-29,https://www.youtube.com/watch?v=dxDpR9Z_DE0,"Movement One: Con moto molto moderato - Andante sostenuto e cantabile - 0:00
Movement Two: Vivace, ma non troppo - A tempo, un poco più animato - 19:50"
Heinrich-Herzogenberg-Piano-Trio-No-1-in-c-minor-Op-24,https://www.youtube.com/watch?v=_y16ps-X4us,"00:00 - 10:17  I. Allegro 
10:20 - 19:35  II. Andante
19:40 - 25:47  III. Presto
25:50 - 32:50  IV. Lento - Allegro"
Alexander-Glazunov-String-Quartet-No-4-in-a-minor-Op-64-G-103,https://www.youtube.com/watch?v=qaub19aLZ8k,"1. Andante - Allegro
2. Andante (8:39)
3. Scherzo. Vivace (F major) (16:49)
4. Finale. Allegro - Poco più mosso (22:36)"
Juliusz-Zarebski-Piano-Quintet-in-g-minor-Op-34,https://www.youtube.com/watch?v=ctkgy0ZFXnU,"00:00 - I. Allegro
10:03 - II. Adagio
20:51 - III. Scherzo
26:41 - IV. Finale"
Robert-Radecke-Piano-Trio-No-2-in-b-minor-Op-33,https://www.youtube.com/watch?v=DVZQUFv0Y-k,"00:00 Allegro Appassionato
09:36 Andante Molto Espressivo
16:37 Scherzo (Allegro Molto Vivace)
22:59 Allegro Non Troppo"
Carl-Nielsen-String-Quartet-No-3-in-E-flat-major-Op-14,https://www.youtube.com/watch?v=zPgsBv_o3ig,"Movement One: Allegro con brio - 0:00
Movement Two: Andante sostenuto - 9:53
Movement Three: Allegretto pastorale - 18:25
Movement Four: Finale. Allegro coraggioso - 24:12"
Friedrich-Kiel-Piano-Quartet-No-1-in-a-minor-Op-43,https://www.youtube.com/watch?v=Rp5cBqYo8xM,"00:00 Allegro Moderato Con Spirito
12:16 Adagio Con Moto
17:59 Scherzo (Allegro Con Spirito)
25:00 Finale (Vivace)"
Jean-Francaix-Trio,https://www.youtube.com/watch?v=fv_KaJrXmAs,"Allegretto, vivo (0:03)
Scherzo, vivo (2:32)
Andante (6:08)
Rondo, vivo (10:04)"
Chick-Corea-Adventures-of-Hippocrates-for-String-Quartet,https://www.youtube.com/watch?v=jopJtGCor74,
Frantisek-Adam-Mica-String-Quartet-No-2-in-C-major,https://www.youtube.com/watch?v=PHXn_54alas,
Richard-von-Perger-String-Quartet-No-1-in-g-minor-Op-8,https://www.youtube.com/watch?v=uVeo7NpnMMY,"1. Allegro con grazia (F major)
2. Intermezzo. Allegro con spirito e capriccioso (D minor) (9:02)
3. Andante espressivo (B-flat major) (12:29)
4. Finale. Allegro vivace (F major) (19:19)"
Ludolf-Nielsen-String-Quartet-No-2-in-c-minor-Op-5,https://www.youtube.com/watch?v=DfrHfXeo-Fk,"Movement One: Allegro non troppo ma energico - 0:00
Movement Two: Un poco adagio - 13:40
Movement Three: Allegretto scherzando - 20:33
Movement Four: Finale. Allegro appassionato - 27:19"
August-Walter-Octet-Op-7,https://www.youtube.com/watch?v=fW-zDbnYQeo,"Mov.I: Allegro moderato 00:00
Mov.II: Andante 09:32
Mov.III: Scherzo: Allegro 16:37
Mov.IV: Finale: Vivace 22:31"
Heinrich-Reuss-Piano-Trio-in-A-major-Op-25,https://www.youtube.com/watch?v=Dd1I50qZ8tk,"Mov.I: Allegro ma non troppo 00:00
Mov.II: Molto adagio 11:06
Mov.III: Minuetto: Allegro energico 18:05
Mov.IV: Rondo: Allegretto grazioso 21:58"
Fini-Henriques-Quartet,https://www.youtube.com/watch?v=Vq4PVkECFEc,
Felix-Mendelssohn-String-Quartet-No-5-in-E-flat-major-Op-44-No-3,https://www.youtube.com/watch?v=K_Ezxner2eU,"I. Allegro vivace [0:00]
II. Scherzo. Assai leggiero vivace [12:27]
III. Adagio non troppo [16:33]
IV. Molto allegro con fuoco [24:45]"
Felix-Woyrsch-Piano-Trio-in-e-minor-Op-65,https://www.youtube.com/watch?v=n7T84k9cEw8,"00:00 Mäßig bewegt
09:36 Sehr langsam, ausdrucksvoll
18:09 Sehr gemächlich
22:15 Belebt, doch nicht zu schnell"
Teresa-Carreno-String-Quartet-in-b-minor,https://www.youtube.com/watch?v=m3WbsxL1gNA,"I. Allegro  0:00
II. Andante  5:44
III. Scherzo: Allegro ma non troppo - Più allegro - Meno mosso - Tempo del Scherzo - Meno mosso - Tempo I  12:30
IV. Allegro risoluto  17:25"
Joseph-Wolfl-Piano-Trio-in-E-major-Op-23-No-2,https://www.youtube.com/watch?v=mmcM6kuAWoQ,"1. Largo - Allegro molto (0:00)
2. Andante con moto (8:30)
3. Menuetto: Presto (12:42)
4. Prestissimo (17:17)"
Dirk-Schafer-Piano-Quintet-in-D-flat-major-Op-5,https://www.youtube.com/watch?v=w9egj5tO5e4,"00:00 - I. Allegro non troppo e molto maestoso
15:29 - II. Adagio patetico
24:29 - III. Allegro vivo e scherzando
30:42 - IV. Finale - allegro non troppo e molto maestoso"
Joseph-Jongen-Piano-Quartet-in-E-flat-major-Op-23,https://www.youtube.com/watch?v=jm4vjwLcilM,"00:00 Large - Animé
15:18 Assez Vite
22:12 Pas Trop Lent
35:03 Assez Animé"
Eduard-Napravnik-Piano-Trio-No-2-in-d-minor-Op-62,https://www.youtube.com/watch?v=jRWIC-AHh4o,"00:00 Allegro con spirito
09:53 Vivace
14:33 Molto Moderato
20:53 Allegro Con fuoco"
Leander-Schlegel-Violin-Sonata-Op-34,https://www.youtube.com/watch?v=0z9Jb_LsmzA,"00:00 - I. Moderato
08:45 - II. Adagio molto
14:30 - III. Allegro con anima"
Carl-Nielsen-String-Quartet-No-2-in-f-minor-Op-5,https://www.youtube.com/watch?v=DfrHfXeo-Fk,"Movement One: Allegro non troppo ma energico - 0:00
Movement Two: Un poco adagio - 13:40
Movement Three: Allegretto scherzando - 20:33
Movement Four: Finale. Allegro appassionato - 27:19"
George-Enescu-Violin-Sonata-No-2-in-f-minor-Op-6,https://www.youtube.com/watch?v=LnbMFttWhxM,"Movement One: Assez mouvemente - 0:00
Movement Two: Tranquiliment - 7:58
Movement Three: Vif - 14:46"
Rudolf-Tobias-String-Quartet-No-2-in-c-minor,https://www.youtube.com/watch?v=1Ipc1JRGEC8,"00:00 I. Allegro moderato e maestoso
12:19 II. Allegro vivace
18:09 III. Andante tranquilo (Nachtstück)
26:10 IV. Allegro con brio"
Josef-Bohuslav-Foerster-String-Quartet-No-4-in-F-major-Op-182,https://www.youtube.com/watch?v=nol14VNiBUM,
Arthur-Foote-Piano-Trio-No-2-in-B-flat-major-Op-65,https://www.youtube.com/watch?v=5_qOmpAQxsk,"I. Allegro giocoso - 0:00
II. Tranquillo - 7:32
III. Allegro molto - 15:07"
Gaetano-Donizetti-String-Quartet-No-2-in-A-major,https://www.youtube.com/watch?v=iJ9Sn2PJSd0,"I. Allegro moderato  0:00 
II. Allegretto 8:07
III. Allegro  15:34
IV. Allegro moderato  19:59"
Leo-Grill-String-Quartet-No-1-in-E-flat-major-Op-9,https://www.youtube.com/watch?v=9ByKnapicRw,"I. Adagio – Allegro agitato [00:00]
II. Larghetto [09:31]
III. Scherzo. Allegretto moderato [18:42]
IV. Finale. Allegro assai [24:59]"
Adolf-Lindblad-String-Quartet-No-4-in-b-minor,https://www.youtube.com/watch?v=PVsozbf54AA,
Adolf-von-Henselt-Piano-Trio-in-a-minor-Op-24,https://www.youtube.com/watch?v=hF91DUlvRlY,"0:00 Allegro ma non troppo
11:45 Andante con moto
16:00 Scherzo: presto
19:49 Finale. Allegro non troppo"
Julia-Smith-Piano-Trio-Cornwall,https://www.youtube.com/watch?v=pje_5trSUBM,"I. Allegro Giusto - Start
II. Theme with Variations - 3:50
III. Allegro quasi Rondo - 9:07"
Georg-Hendrik-Witte-Piano-Quartet-in-A-major-Op-5,https://www.youtube.com/watch?v=Ef8-XOs4lfc,"00:00 - I. Moderato assai
12:55 - II. Sostenuto
25:03 - III. Vivace
32:46 - IV. Allegro giojoso"
Julius-Rontgen-Piano-Trio-No-6-in-c-minor-Op-50,https://www.youtube.com/watch?v=ua401q9rdnU,"1. Allegro non troppo e serioso (0:00)
2. Andante (7:35)
3. Allegro non troppo (14:21)"
Arthur-Somervell-Clarinet-Quintet-in-G-major,https://www.youtube.com/watch?v=Iu-sV-Yapvk,"00:00 Sostenuto - Allegro Grazioso
08:21 Intermezzo (Allegretto)
13:10 Adagio Non Troppo
20:12 Allegro Vivace"
Anton-Rubinstein-Piano-Quintet-in-g-minor-Op-99,https://www.youtube.com/watch?v=ZMLfFaHOqA4,"I. Molto lento - Con moto moderato  0:00
II. Moderato  14:33
III. Moderato  24:53
IV. Moderato  37:24"
Otto-Malling-String-Octet-in-d-minor-Op-50,https://www.youtube.com/watch?v=bvotSRm5qF4,"1. Maestoso - Allegro con fuoco (polacca) (0:00)
2. Adagio (9:47)
3. Scherzo (17:13)
4. Finale. Allegro leggero (21:57)"
Jan-Brandts-Buys-String-Quartet-in-c-minor-Op-19,https://www.youtube.com/watch?v=dWQU5QPtD_Q,"00:00 - I. Tempo rubato.
06:19 - II. Nicht zu rasch
10:12 - III. Wie ein Volkslied.
18:20 - IV. Allegro ma non troppo."
Arnold-Mendelssohn-Trio-in-a-minor-Op-76,https://www.youtube.com/watch?v=CuJvxXDenq4,
Ignaz-Moscheles-Grand-Septet-in-D-major-Op-88,https://www.youtube.com/watch?v=Nqa2PpQRQy0,
Sylvio-Lazzari-String-Quartet-in-a-minor-Op-17,https://www.youtube.com/watch?v=Es_JQv-e_Bk,
Emil-Hartmann-Piano-Trio-in-B-flat-major-Op-10,https://www.youtube.com/watch?v=fUEFGJnMgTI,"I. Poco andante - Allegro  0:00
II. Scherzo: Allegro vivace  10:11
III. Andante  13:24
IV. Finale: Poco andante - Allegro vivace  19:23"
Giovanni-Bottesini-Gran-quintetto-for-String-Quintet,https://www.youtube.com/watch?v=EcB0yNS5hZs,"I. Allegro moderato (0:00)
II. Scherzo – Allegro ma non troppo (7:01)
III. Adagio (11:55)
IV. Allegro con brio (18:03)"
Dmitri-Shostakovich-String-Quartet-No-15-in-e-flat-minor-Op-144,https://www.youtube.com/watch?v=QccUkIhrrO8,"Movement One: Elegy. Adagio - 0:00
Movement Two: Serenade. Adagio - 12:03
Movement Three: Intermezzo. Adagio - 17:57
Movement Four: Nocturne. Adagio - 19:58
Movement Five: Funeral march. Adagio molto - 24:34
Movement Six: Epilogue. Adagio - 29:40"
Heinrich-Herzogenberg-String-Quartet-in-d-minor-Op-18,https://www.youtube.com/watch?v=ja2VgNfI71s,"00:00 Allegro Moderato
08:01 Andante
15:34 Presto
18:58 Allegro Con Fuoco"
Edgar-Stillman-Kelley-Piano-Quintet-in-f-sharp-minor-Op-20,https://www.youtube.com/watch?v=LJd9hTt0IRg,"1. - Allegro risoluto: 0:00
2. - Lento sostenuto e misterioso: 10:45
3. - Allegretto scherzando: 24:52
4. - Moderato molto - Allegro: 31:05"
Witold-Maliszewski-String-Quartet-No-2-in-C-major-Op-6,https://www.youtube.com/watch?v=EdHquhK1Uok,"00:00 Largo. Allegro
11:19 Andante con tristezza
20:43 Allegretto scherzando
29:04 Allegro"
Vissarion-Shebalin-String-Quartet-No-4-in-g-minor-Op-29,https://www.youtube.com/watch?v=d_ythQomXPM,"I Allegro
II Andante - 9:35
III Vivo (Alla marcia) - 15:49
IV Andante - Allegro - 20:36"
Joseph-Haydn-String-Quartet-in-D-major-Op-1-No-3-HobIII_3,https://www.youtube.com/watch?v=LTIRyX6dKmM,"1. Adagio (0:00)
2. Menuetto (7:11)
3. Scherzo: Presto (10:05)
4. Menuetto (12:03)
5. Finale: Presto (15:01)"
Henry-Litolff-Piano-Trio-No-1-in-d-minor-Op-47,https://www.youtube.com/watch?v=9zhhwg3gIOY,"Allegro
Andante 11:49
Scherzo 17:50
Finale-Presto 22:46"
Vissarion-Shebalin-String-Quartet-No-3-in-e-minor-Op-28,https://www.youtube.com/watch?v=-1JKjXqcz-Y,"I Allegro   
II Vivace - 5:55
III Andante - 8:40
IV Allegro risoluto - 15:26"
Joseph-Wolfl-Piano-Trio-in-c-minor-Op-23-No-3,https://www.youtube.com/watch?v=5xjeBK_9j1M,"1. Allegro (0:00)
2. Andante (12:30)
3. Menuetto: Presto (17:25)
4. Finale: Allegro (21:02)"
Joachim-Raff-String-Octet-in-C-major-Op-176,https://www.youtube.com/watch?v=oGlTcstGbRQ,"00:00 Allegro
08:53 Allegro molto
11:50 Andante moderato
20:24 Vivace"
Vissarion-Shebalin-String-Quartet-No-2-in-B-flat-major-Op-19,https://www.youtube.com/watch?v=I6aXLFFjvnI,"I Largo - Allegro 
II Andantino - Vivo - 8:38
III Andante e cantabile - 15:53  
IV Allegro risoluto - 22:07"
Gabriel-Dupont-Poeme-in-c-minor,https://www.youtube.com/watch?v=CFepzzOcRk0,"0:00 : Sombre et douloureux
15:30 : Clair et calme
21:02 : Joyeux et ensoleillé"
Johannes-Brahms-Horn-Trio-in-E-flat-major-Op-40,https://www.youtube.com/watch?v=wBfOl_smrFY,"1. Andante - poco piu animato. 00:00
2. Scherzo: Allegro - molto meno allegro. 08:02
3. Adagio mesto. 15:07
4. Finale: Allegro con brio. 22:51"
